,Valor,Marca,Modelo,AnoModelo,Combustivel,CodigoFipe,MesReferencia,SiglaCombustivel
53,29806.0,Nissan,LIVINA GRAND S 1.8 16V Flex Fuel Mec.,2011,Gasolina,023097-9,setembro de 2021 ,G
54,28875.0,Nissan,LIVINA GRAND S 1.8 16V Flex Fuel Mec.,2010,Gasolina,023097-9,setembro de 2021 ,G
55,36091.0,Nissan,LIVINA GRAND S 1.8 16V Flex Fuel Mec.,2014,Gasolina,023097-9,agosto de 2021 ,G
56,32696.0,Nissan,LIVINA GRAND S 1.8 16V Flex Fuel Mec.,2013,Gasolina,023097-9,agosto de 2021 ,G
57,31674.0,Nissan,LIVINA GRAND S 1.8 16V Flex Fuel Mec.,2012,Gasolina,023097-9,agosto de 2021 ,G
58,28999.0,Nissan,LIVINA GRAND S 1.8 16V Flex Fuel Mec.,2011,Gasolina,023097-9,agosto de 2021 ,G
59,26941.0,Nissan,LIVINA GRAND S 1.8 16V Flex Fuel Mec.,2010,Gasolina,023097-9,agosto de 2021 ,G
0,42510.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2014,Gasolina,023089-8,julho de 2022 ,G
1,38221.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2013,Gasolina,023089-8,julho de 2022 ,G
2,37172.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2012,Gasolina,023089-8,julho de 2022 ,G
3,36240.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2011,Gasolina,023089-8,julho de 2022 ,G
4,35330.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2010,Gasolina,023089-8,julho de 2022 ,G
5,43492.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2014,Gasolina,023089-8,junho de 2022 ,G
6,38671.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2013,Gasolina,023089-8,junho de 2022 ,G
7,37559.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2012,Gasolina,023089-8,junho de 2022 ,G
8,36202.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2011,Gasolina,023089-8,junho de 2022 ,G
9,35199.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2010,Gasolina,023089-8,junho de 2022 ,G
10,44124.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2014,Gasolina,023089-8,maio de 2022 ,G
11,39466.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2013,Gasolina,023089-8,maio de 2022 ,G
12,37513.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2012,Gasolina,023089-8,maio de 2022 ,G
13,36302.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2011,Gasolina,023089-8,maio de 2022 ,G
14,35116.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2010,Gasolina,023089-8,maio de 2022 ,G
15,42146.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2014,Gasolina,023089-8,abril de 2022 ,G
16,37623.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2013,Gasolina,023089-8,abril de 2022 ,G
17,36297.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2012,Gasolina,023089-8,abril de 2022 ,G
18,35021.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2011,Gasolina,023089-8,abril de 2022 ,G
19,33476.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2010,Gasolina,023089-8,abril de 2022 ,G
20,42241.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2014,Gasolina,023089-8,março de 2022 ,G
21,39562.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2013,Gasolina,023089-8,março de 2022 ,G
22,38021.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2012,Gasolina,023089-8,março de 2022 ,G
23,36451.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2011,Gasolina,023089-8,março de 2022 ,G
24,35201.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2010,Gasolina,023089-8,março de 2022 ,G
25,42021.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2014,Gasolina,023089-8,fevereiro de 2022 ,G
26,38965.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2013,Gasolina,023089-8,fevereiro de 2022 ,G
27,37854.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2012,Gasolina,023089-8,fevereiro de 2022 ,G
28,36652.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2011,Gasolina,023089-8,fevereiro de 2022 ,G
29,35021.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2010,Gasolina,023089-8,fevereiro de 2022 ,G
30,42321.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2014,Gasolina,023089-8,janeiro de 2022 ,G
31,38847.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2013,Gasolina,023089-8,janeiro de 2022 ,G
32,36565.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2012,Gasolina,023089-8,janeiro de 2022 ,G
33,35632.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2011,Gasolina,023089-8,janeiro de 2022 ,G
34,34785.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2010,Gasolina,023089-8,janeiro de 2022 ,G
35,41913.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2014,Gasolina,023089-8,dezembro de 2021 ,G
36,37929.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2013,Gasolina,023089-8,dezembro de 2021 ,G
37,35835.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2012,Gasolina,023089-8,dezembro de 2021 ,G
38,34701.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2011,Gasolina,023089-8,dezembro de 2021 ,G
39,33230.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2010,Gasolina,023089-8,dezembro de 2021 ,G
40,41395.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2014,Gasolina,023089-8,novembro de 2021 ,G
41,37663.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2013,Gasolina,023089-8,novembro de 2021 ,G
42,35863.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2012,Gasolina,023089-8,novembro de 2021 ,G
43,34796.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2011,Gasolina,023089-8,novembro de 2021 ,G
44,32152.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2010,Gasolina,023089-8,novembro de 2021 ,G
45,40944.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2014,Gasolina,023089-8,outubro de 2021 ,G
46,37125.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2013,Gasolina,023089-8,outubro de 2021 ,G
47,35695.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2012,Gasolina,023089-8,outubro de 2021 ,G
48,34441.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2011,Gasolina,023089-8,outubro de 2021 ,G
49,31557.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2010,Gasolina,023089-8,outubro de 2021 ,G
50,40694.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2014,Gasolina,023089-8,setembro de 2021 ,G
51,35598.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2013,Gasolina,023089-8,setembro de 2021 ,G
52,33971.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2012,Gasolina,023089-8,setembro de 2021 ,G
53,32802.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2011,Gasolina,023089-8,setembro de 2021 ,G
54,31538.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2010,Gasolina,023089-8,setembro de 2021 ,G
55,39191.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2014,Gasolina,023089-8,agosto de 2021 ,G
56,34946.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2013,Gasolina,023089-8,agosto de 2021 ,G
57,33854.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2012,Gasolina,023089-8,agosto de 2021 ,G
58,32785.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2011,Gasolina,023089-8,agosto de 2021 ,G
59,31631.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Aut.,2010,Gasolina,023089-8,agosto de 2021 ,G
0,34806.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Mec,2010,Gasolina,023088-0,julho de 2022 ,G
1,34854.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Mec,2010,Gasolina,023088-0,junho de 2022 ,G
2,34491.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Mec,2010,Gasolina,023088-0,maio de 2022 ,G
3,32880.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Mec,2010,Gasolina,023088-0,abril de 2022 ,G
4,34575.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Mec,2010,Gasolina,023088-0,março de 2022 ,G
5,32960.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Mec,2010,Gasolina,023088-0,fevereiro de 2022 ,G
6,32379.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Mec,2010,Gasolina,023088-0,janeiro de 2022 ,G
7,30867.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Mec,2010,Gasolina,023088-0,dezembro de 2021 ,G
8,30203.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Mec,2010,Gasolina,023088-0,novembro de 2021 ,G
9,29498.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Mec,2010,Gasolina,023088-0,outubro de 2021 ,G
10,28920.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Mec,2010,Gasolina,023088-0,setembro de 2021 ,G
11,28893.0,Nissan,LIVINA GRAND SL 1.8 16V Flex Fuel Mec,2010,Gasolina,023088-0,agosto de 2021 ,G
0,28015.0,Nissan,LIVINA NIGHT&DAY 1.6 16V Flex Fuel Mec.,2012,Gasolina,023099-5,julho de 2022 ,G
1,26380.0,Nissan,LIVINA NIGHT&DAY 1.6 16V Flex Fuel Mec.,2011,Gasolina,023099-5,julho de 2022 ,G
2,28265.0,Nissan,LIVINA NIGHT&DAY 1.6 16V Flex Fuel Mec.,2012,Gasolina,023099-5,junho de 2022 ,G
3,27345.0,Nissan,LIVINA NIGHT&DAY 1.6 16V Flex Fuel Mec.,2011,Gasolina,023099-5,junho de 2022 ,G
4,27895.0,Nissan,LIVINA NIGHT&DAY 1.6 16V Flex Fuel Mec.,2012,Gasolina,023099-5,maio de 2022 ,G
5,27129.0,Nissan,LIVINA NIGHT&DAY 1.6 16V Flex Fuel Mec.,2011,Gasolina,023099-5,maio de 2022 ,G
6,28145.0,Nissan,LIVINA NIGHT&DAY 1.6 16V Flex Fuel Mec.,2012,Gasolina,023099-5,abril de 2022 ,G
7,26410.0,Nissan,LIVINA NIGHT&DAY 1.6 16V Flex Fuel Mec.,2011,Gasolina,023099-5,abril de 2022 ,G
8,26831.0,Nissan,LIVINA NIGHT&DAY 1.6 16V Flex Fuel Mec.,2012,Gasolina,023099-5,março de 2022 ,G
9,26094.0,Nissan,LIVINA NIGHT&DAY 1.6 16V Flex Fuel Mec.,2011,Gasolina,023099-5,março de 2022 ,G
10,27233.0,Nissan,LIVINA NIGHT&DAY 1.6 16V Flex Fuel Mec.,2012,Gasolina,023099-5,fevereiro de 2022 ,G
11,26241.0,Nissan,LIVINA NIGHT&DAY 1.6 16V Flex Fuel Mec.,2011,Gasolina,023099-5,fevereiro de 2022 ,G
12,27761.0,Nissan,LIVINA NIGHT&DAY 1.6 16V Flex Fuel Mec.,2012,Gasolina,023099-5,janeiro de 2022 ,G
13,26750.0,Nissan,LIVINA NIGHT&DAY 1.6 16V Flex Fuel Mec.,2011,Gasolina,023099-5,janeiro de 2022 ,G
14,28299.0,Nissan,LIVINA NIGHT&DAY 1.6 16V Flex Fuel Mec.,2012,Gasolina,023099-5,dezembro de 2021 ,G
15,25501.0,Nissan,LIVINA NIGHT&DAY 1.6 16V Flex Fuel Mec.,2011,Gasolina,023099-5,dezembro de 2021 ,G
16,27976.0,Nissan,LIVINA NIGHT&DAY 1.6 16V Flex Fuel Mec.,2012,Gasolina,023099-5,novembro de 2021 ,G
17,26022.0,Nissan,LIVINA NIGHT&DAY 1.6 16V Flex Fuel Mec.,2011,Gasolina,023099-5,novembro de 2021 ,G
18,27410.0,Nissan,LIVINA NIGHT&DAY 1.6 16V Flex Fuel Mec.,2012,Gasolina,023099-5,outubro de 2021 ,G
19,26554.0,Nissan,LIVINA NIGHT&DAY 1.6 16V Flex Fuel Mec.,2011,Gasolina,023099-5,outubro de 2021 ,G
20,26847.0,Nissan,LIVINA NIGHT&DAY 1.6 16V Flex Fuel Mec.,2012,Gasolina,023099-5,setembro de 2021 ,G
21,25946.0,Nissan,LIVINA NIGHT&DAY 1.6 16V Flex Fuel Mec.,2011,Gasolina,023099-5,setembro de 2021 ,G
22,26516.0,Nissan,LIVINA NIGHT&DAY 1.6 16V Flex Fuel Mec.,2012,Gasolina,023099-5,agosto de 2021 ,G
23,25687.0,Nissan,LIVINA NIGHT&DAY 1.6 16V Flex Fuel Mec.,2011,Gasolina,023099-5,agosto de 2021 ,G
0,35892.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2014,Gasolina,023093-6,julho de 2022 ,G
1,31022.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2013,Gasolina,023093-6,julho de 2022 ,G
2,28666.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2012,Gasolina,023093-6,julho de 2022 ,G
3,27117.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2011,Gasolina,023093-6,julho de 2022 ,G
4,25592.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2010,Gasolina,023093-6,julho de 2022 ,G
5,36312.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2014,Gasolina,023093-6,junho de 2022 ,G
6,31547.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2013,Gasolina,023093-6,junho de 2022 ,G
7,28633.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2012,Gasolina,023093-6,junho de 2022 ,G
8,26738.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2011,Gasolina,023093-6,junho de 2022 ,G
9,25568.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2010,Gasolina,023093-6,junho de 2022 ,G
10,38184.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2014,Gasolina,023093-6,maio de 2022 ,G
11,32490.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2013,Gasolina,023093-6,maio de 2022 ,G
12,29416.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2012,Gasolina,023093-6,maio de 2022 ,G
13,26711.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2011,Gasolina,023093-6,maio de 2022 ,G
14,25139.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2010,Gasolina,023093-6,maio de 2022 ,G
15,36580.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2014,Gasolina,023093-6,abril de 2022 ,G
16,33032.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2013,Gasolina,023093-6,abril de 2022 ,G
17,29752.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2012,Gasolina,023093-6,abril de 2022 ,G
18,28088.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2011,Gasolina,023093-6,abril de 2022 ,G
19,25660.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2010,Gasolina,023093-6,abril de 2022 ,G
20,36893.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2014,Gasolina,023093-6,março de 2022 ,G
21,32157.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2013,Gasolina,023093-6,março de 2022 ,G
22,28463.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2012,Gasolina,023093-6,março de 2022 ,G
23,27682.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2011,Gasolina,023093-6,março de 2022 ,G
24,26111.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2010,Gasolina,023093-6,março de 2022 ,G
25,35476.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2014,Gasolina,023093-6,fevereiro de 2022 ,G
26,32470.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2013,Gasolina,023093-6,fevereiro de 2022 ,G
27,28544.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2012,Gasolina,023093-6,fevereiro de 2022 ,G
28,27141.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2011,Gasolina,023093-6,fevereiro de 2022 ,G
29,25545.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2010,Gasolina,023093-6,fevereiro de 2022 ,G
30,35530.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2014,Gasolina,023093-6,janeiro de 2022 ,G
31,32307.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2013,Gasolina,023093-6,janeiro de 2022 ,G
32,28792.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2012,Gasolina,023093-6,janeiro de 2022 ,G
33,27001.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2011,Gasolina,023093-6,janeiro de 2022 ,G
34,25502.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2010,Gasolina,023093-6,janeiro de 2022 ,G
35,35137.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2014,Gasolina,023093-6,dezembro de 2021 ,G
36,31935.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2013,Gasolina,023093-6,dezembro de 2021 ,G
37,29237.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2012,Gasolina,023093-6,dezembro de 2021 ,G
38,26963.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2011,Gasolina,023093-6,dezembro de 2021 ,G
39,25333.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2010,Gasolina,023093-6,dezembro de 2021 ,G
40,34944.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2014,Gasolina,023093-6,novembro de 2021 ,G
41,31670.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2013,Gasolina,023093-6,novembro de 2021 ,G
42,28983.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2012,Gasolina,023093-6,novembro de 2021 ,G
43,26512.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2011,Gasolina,023093-6,novembro de 2021 ,G
44,25142.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2010,Gasolina,023093-6,novembro de 2021 ,G
45,33828.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2014,Gasolina,023093-6,outubro de 2021 ,G
46,31558.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2013,Gasolina,023093-6,outubro de 2021 ,G
47,28444.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2012,Gasolina,023093-6,outubro de 2021 ,G
48,26099.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2011,Gasolina,023093-6,outubro de 2021 ,G
49,24735.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2010,Gasolina,023093-6,outubro de 2021 ,G
50,33200.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2014,Gasolina,023093-6,setembro de 2021 ,G
51,31076.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2013,Gasolina,023093-6,setembro de 2021 ,G
52,27857.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2012,Gasolina,023093-6,setembro de 2021 ,G
53,26116.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2011,Gasolina,023093-6,setembro de 2021 ,G
54,24567.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2010,Gasolina,023093-6,setembro de 2021 ,G
55,32361.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2014,Gasolina,023093-6,agosto de 2021 ,G
56,30367.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2013,Gasolina,023093-6,agosto de 2021 ,G
57,27235.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2012,Gasolina,023093-6,agosto de 2021 ,G
58,25573.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2011,Gasolina,023093-6,agosto de 2021 ,G
59,23749.0,Nissan,LIVINA S 1.6 16V Flex Fuel Mec.,2010,Gasolina,023093-6,agosto de 2021 ,G
0,38238.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2014,Gasolina,023094-4,julho de 2022 ,G
1,33575.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2013,Gasolina,023094-4,julho de 2022 ,G
2,31050.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2011,Gasolina,023094-4,julho de 2022 ,G
3,28399.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2010,Gasolina,023094-4,julho de 2022 ,G
4,38477.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2014,Gasolina,023094-4,junho de 2022 ,G
5,34348.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2013,Gasolina,023094-4,junho de 2022 ,G
6,32186.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2011,Gasolina,023094-4,junho de 2022 ,G
7,27811.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2010,Gasolina,023094-4,junho de 2022 ,G
8,38209.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2014,Gasolina,023094-4,maio de 2022 ,G
9,35613.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2013,Gasolina,023094-4,maio de 2022 ,G
10,33845.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2011,Gasolina,023094-4,maio de 2022 ,G
11,26512.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2010,Gasolina,023094-4,maio de 2022 ,G
12,37243.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2014,Gasolina,023094-4,abril de 2022 ,G
13,34819.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2013,Gasolina,023094-4,abril de 2022 ,G
14,33590.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2011,Gasolina,023094-4,abril de 2022 ,G
15,26412.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2010,Gasolina,023094-4,abril de 2022 ,G
16,37198.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2014,Gasolina,023094-4,março de 2022 ,G
17,33793.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2013,Gasolina,023094-4,março de 2022 ,G
18,32021.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2011,Gasolina,023094-4,março de 2022 ,G
19,26877.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2010,Gasolina,023094-4,março de 2022 ,G
20,35770.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2014,Gasolina,023094-4,fevereiro de 2022 ,G
21,34448.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2013,Gasolina,023094-4,fevereiro de 2022 ,G
22,31205.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2011,Gasolina,023094-4,fevereiro de 2022 ,G
23,27398.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2010,Gasolina,023094-4,fevereiro de 2022 ,G
24,36463.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2014,Gasolina,023094-4,janeiro de 2022 ,G
25,34296.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2013,Gasolina,023094-4,janeiro de 2022 ,G
26,30346.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2011,Gasolina,023094-4,janeiro de 2022 ,G
27,26808.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2010,Gasolina,023094-4,janeiro de 2022 ,G
28,36060.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2014,Gasolina,023094-4,dezembro de 2021 ,G
29,33267.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2013,Gasolina,023094-4,dezembro de 2021 ,G
30,30106.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2011,Gasolina,023094-4,dezembro de 2021 ,G
31,27328.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2010,Gasolina,023094-4,dezembro de 2021 ,G
32,35189.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2014,Gasolina,023094-4,novembro de 2021 ,G
33,33062.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2013,Gasolina,023094-4,novembro de 2021 ,G
34,30002.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2011,Gasolina,023094-4,novembro de 2021 ,G
35,27595.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2010,Gasolina,023094-4,novembro de 2021 ,G
36,34612.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2014,Gasolina,023094-4,outubro de 2021 ,G
37,32612.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2013,Gasolina,023094-4,outubro de 2021 ,G
38,28537.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2011,Gasolina,023094-4,outubro de 2021 ,G
39,27055.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2010,Gasolina,023094-4,outubro de 2021 ,G
40,34213.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2014,Gasolina,023094-4,setembro de 2021 ,G
41,32068.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2013,Gasolina,023094-4,setembro de 2021 ,G
42,28119.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2011,Gasolina,023094-4,setembro de 2021 ,G
43,26841.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2010,Gasolina,023094-4,setembro de 2021 ,G
44,33700.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2014,Gasolina,023094-4,agosto de 2021 ,G
45,31349.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2013,Gasolina,023094-4,agosto de 2021 ,G
46,27607.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2011,Gasolina,023094-4,agosto de 2021 ,G
47,26745.0,Nissan,LIVINA S 1.8 16V Flex Fuel Aut.,2010,Gasolina,023094-4,agosto de 2021 ,G
0,30062.0,Nissan,LIVINA SL 1.6 16V Flex Fuel 5p,2012,Gasolina,023083-9,julho de 2022 ,G
