,Valor,Marca,Modelo,AnoModelo,Combustivel,CodigoFipe,MesReferencia,SiglaCombustivel
57,9609.0,Hyundai,Accent GLS 1.5 12V/16V Mec.,2000,Gasolina,015001-0,novembro de 2021 ,G
58,7258.0,Hyundai,Accent GLS 1.5 12V/16V Mec.,1999,Gasolina,015001-0,novembro de 2021 ,G
59,6929.0,Hyundai,Accent GLS 1.5 12V/16V Mec.,1998,Gasolina,015001-0,novembro de 2021 ,G
60,6132.0,Hyundai,Accent GLS 1.5 12V/16V Mec.,1997,Gasolina,015001-0,novembro de 2021 ,G
61,5940.0,Hyundai,Accent GLS 1.5 12V/16V Mec.,1996,Gasolina,015001-0,novembro de 2021 ,G
62,5733.0,Hyundai,Accent GLS 1.5 12V/16V Mec.,1995,Gasolina,015001-0,novembro de 2021 ,G
63,10427.0,Hyundai,Accent GLS 1.5 12V/16V Mec.,2001,Gasolina,015001-0,outubro de 2021 ,G
64,9806.0,Hyundai,Accent GLS 1.5 12V/16V Mec.,2000,Gasolina,015001-0,outubro de 2021 ,G
65,7233.0,Hyundai,Accent GLS 1.5 12V/16V Mec.,1999,Gasolina,015001-0,outubro de 2021 ,G
66,6905.0,Hyundai,Accent GLS 1.5 12V/16V Mec.,1998,Gasolina,015001-0,outubro de 2021 ,G
67,6111.0,Hyundai,Accent GLS 1.5 12V/16V Mec.,1997,Gasolina,015001-0,outubro de 2021 ,G
68,5920.0,Hyundai,Accent GLS 1.5 12V/16V Mec.,1996,Gasolina,015001-0,outubro de 2021 ,G
69,5714.0,Hyundai,Accent GLS 1.5 12V/16V Mec.,1995,Gasolina,015001-0,outubro de 2021 ,G
70,10275.0,Hyundai,Accent GLS 1.5 12V/16V Mec.,2001,Gasolina,015001-0,setembro de 2021 ,G
71,9809.0,Hyundai,Accent GLS 1.5 12V/16V Mec.,2000,Gasolina,015001-0,setembro de 2021 ,G
72,7127.0,Hyundai,Accent GLS 1.5 12V/16V Mec.,1999,Gasolina,015001-0,setembro de 2021 ,G
73,6804.0,Hyundai,Accent GLS 1.5 12V/16V Mec.,1998,Gasolina,015001-0,setembro de 2021 ,G
74,6155.0,Hyundai,Accent GLS 1.5 12V/16V Mec.,1997,Gasolina,015001-0,setembro de 2021 ,G
75,5963.0,Hyundai,Accent GLS 1.5 12V/16V Mec.,1996,Gasolina,015001-0,setembro de 2021 ,G
76,5631.0,Hyundai,Accent GLS 1.5 12V/16V Mec.,1995,Gasolina,015001-0,setembro de 2021 ,G
77,9933.0,Hyundai,Accent GLS 1.5 12V/16V Mec.,2001,Gasolina,015001-0,agosto de 2021 ,G
78,9591.0,Hyundai,Accent GLS 1.5 12V/16V Mec.,2000,Gasolina,015001-0,agosto de 2021 ,G
79,6773.0,Hyundai,Accent GLS 1.5 12V/16V Mec.,1999,Gasolina,015001-0,agosto de 2021 ,G
80,6561.0,Hyundai,Accent GLS 1.5 12V/16V Mec.,1998,Gasolina,015001-0,agosto de 2021 ,G
81,6173.0,Hyundai,Accent GLS 1.5 12V/16V Mec.,1997,Gasolina,015001-0,agosto de 2021 ,G
82,5980.0,Hyundai,Accent GLS 1.5 12V/16V Mec.,1996,Gasolina,015001-0,agosto de 2021 ,G
83,5143.0,Hyundai,Accent GLS 1.5 12V/16V Mec.,1995,Gasolina,015001-0,agosto de 2021 ,G
0,7854.0,Hyundai,Accent GS 3p Mec.,1998,Gasolina,015002-9,julho de 2022 ,G
1,7652.0,Hyundai,Accent GS 3p Mec.,1997,Gasolina,015002-9,julho de 2022 ,G
2,5924.0,Hyundai,Accent GS 3p Mec.,1996,Gasolina,015002-9,julho de 2022 ,G
3,5485.0,Hyundai,Accent GS 3p Mec.,1995,Gasolina,015002-9,julho de 2022 ,G
4,8461.0,Hyundai,Accent GS 3p Mec.,1998,Gasolina,015002-9,junho de 2022 ,G
5,8228.0,Hyundai,Accent GS 3p Mec.,1997,Gasolina,015002-9,junho de 2022 ,G
6,5942.0,Hyundai,Accent GS 3p Mec.,1996,Gasolina,015002-9,junho de 2022 ,G
7,5502.0,Hyundai,Accent GS 3p Mec.,1995,Gasolina,015002-9,junho de 2022 ,G
8,8229.0,Hyundai,Accent GS 3p Mec.,1998,Gasolina,015002-9,maio de 2022 ,G
9,8002.0,Hyundai,Accent GS 3p Mec.,1997,Gasolina,015002-9,maio de 2022 ,G
10,5895.0,Hyundai,Accent GS 3p Mec.,1996,Gasolina,015002-9,maio de 2022 ,G
11,5459.0,Hyundai,Accent GS 3p Mec.,1995,Gasolina,015002-9,maio de 2022 ,G
12,8003.0,Hyundai,Accent GS 3p Mec.,1998,Gasolina,015002-9,abril de 2022 ,G
13,7783.0,Hyundai,Accent GS 3p Mec.,1997,Gasolina,015002-9,abril de 2022 ,G
14,5849.0,Hyundai,Accent GS 3p Mec.,1996,Gasolina,015002-9,abril de 2022 ,G
