,Valor,Marca,Modelo,AnoModelo,Combustivel,CodigoFipe,MesReferencia,SiglaCombustivel
47,157816.0,JAC,iEV 40 115cv 5p. (Elétrico),2020,Gasolina,080022-8,agosto de 2021 ,G
0,24652.0,JAC,J2 1.4 16V 5p Mec.,2014,Gasolina,080007-4,julho de 2022 ,G
1,22483.0,JAC,J2 1.4 16V 5p Mec.,2013,Gasolina,080007-4,julho de 2022 ,G
2,20180.0,JAC,J2 1.4 16V 5p Mec.,2012,Gasolina,080007-4,julho de 2022 ,G
3,24863.0,JAC,J2 1.4 16V 5p Mec.,2014,Gasolina,080007-4,junho de 2022 ,G
4,22175.0,JAC,J2 1.4 16V 5p Mec.,2013,Gasolina,080007-4,junho de 2022 ,G
5,19637.0,JAC,J2 1.4 16V 5p Mec.,2012,Gasolina,080007-4,junho de 2022 ,G
6,24954.0,JAC,J2 1.4 16V 5p Mec.,2014,Gasolina,080007-4,maio de 2022 ,G
7,23039.0,JAC,J2 1.4 16V 5p Mec.,2013,Gasolina,080007-4,maio de 2022 ,G
8,19016.0,JAC,J2 1.4 16V 5p Mec.,2012,Gasolina,080007-4,maio de 2022 ,G
9,25731.0,JAC,J2 1.4 16V 5p Mec.,2014,Gasolina,080007-4,abril de 2022 ,G
10,24227.0,JAC,J2 1.4 16V 5p Mec.,2013,Gasolina,080007-4,abril de 2022 ,G
11,19490.0,JAC,J2 1.4 16V 5p Mec.,2012,Gasolina,080007-4,abril de 2022 ,G
12,25346.0,JAC,J2 1.4 16V 5p Mec.,2014,Gasolina,080007-4,março de 2022 ,G
13,23729.0,JAC,J2 1.4 16V 5p Mec.,2013,Gasolina,080007-4,março de 2022 ,G
14,20495.0,JAC,J2 1.4 16V 5p Mec.,2012,Gasolina,080007-4,março de 2022 ,G
15,25021.0,JAC,J2 1.4 16V 5p Mec.,2014,Gasolina,080007-4,fevereiro de 2022 ,G
16,23700.0,JAC,J2 1.4 16V 5p Mec.,2013,Gasolina,080007-4,fevereiro de 2022 ,G
17,20333.0,JAC,J2 1.4 16V 5p Mec.,2012,Gasolina,080007-4,fevereiro de 2022 ,G
18,25051.0,JAC,J2 1.4 16V 5p Mec.,2014,Gasolina,080007-4,janeiro de 2022 ,G
19,22659.0,JAC,J2 1.4 16V 5p Mec.,2013,Gasolina,080007-4,janeiro de 2022 ,G
20,20172.0,JAC,J2 1.4 16V 5p Mec.,2012,Gasolina,080007-4,janeiro de 2022 ,G
21,25537.0,JAC,J2 1.4 16V 5p Mec.,2014,Gasolina,080007-4,dezembro de 2021 ,G
22,23098.0,JAC,J2 1.4 16V 5p Mec.,2013,Gasolina,080007-4,dezembro de 2021 ,G
23,20012.0,JAC,J2 1.4 16V 5p Mec.,2012,Gasolina,080007-4,dezembro de 2021 ,G
24,25164.0,JAC,J2 1.4 16V 5p Mec.,2014,Gasolina,080007-4,novembro de 2021 ,G
25,22646.0,JAC,J2 1.4 16V 5p Mec.,2013,Gasolina,080007-4,novembro de 2021 ,G
26,19943.0,JAC,J2 1.4 16V 5p Mec.,2012,Gasolina,080007-4,novembro de 2021 ,G
27,24930.0,JAC,J2 1.4 16V 5p Mec.,2014,Gasolina,080007-4,outubro de 2021 ,G
28,22281.0,JAC,J2 1.4 16V 5p Mec.,2013,Gasolina,080007-4,outubro de 2021 ,G
29,20351.0,JAC,J2 1.4 16V 5p Mec.,2012,Gasolina,080007-4,outubro de 2021 ,G
30,24757.0,JAC,J2 1.4 16V 5p Mec.,2014,Gasolina,080007-4,setembro de 2021 ,G
31,21532.0,JAC,J2 1.4 16V 5p Mec.,2013,Gasolina,080007-4,setembro de 2021 ,G
32,20106.0,JAC,J2 1.4 16V 5p Mec.,2012,Gasolina,080007-4,setembro de 2021 ,G
33,24339.0,JAC,J2 1.4 16V 5p Mec.,2014,Gasolina,080007-4,agosto de 2021 ,G
34,20864.0,JAC,J2 1.4 16V 5p Mec.,2013,Gasolina,080007-4,agosto de 2021 ,G
35,19606.0,JAC,J2 1.4 16V 5p Mec.,2012,Gasolina,080007-4,agosto de 2021 ,G
0,30922.0,JAC,J2 1.4 JET Flex 16V 5p Mec,2016,Gasolina,080012-0,julho de 2022 ,G
1,28377.0,JAC,J2 1.4 JET Flex 16V 5p Mec,2015,Gasolina,080012-0,julho de 2022 ,G
2,32053.0,JAC,J2 1.4 JET Flex 16V 5p Mec,2016,Gasolina,080012-0,junho de 2022 ,G
3,28260.0,JAC,J2 1.4 JET Flex 16V 5p Mec,2015,Gasolina,080012-0,junho de 2022 ,G
4,30556.0,JAC,J2 1.4 JET Flex 16V 5p Mec,2016,Gasolina,080012-0,maio de 2022 ,G
5,29717.0,JAC,J2 1.4 JET Flex 16V 5p Mec,2015,Gasolina,080012-0,maio de 2022 ,G
6,29920.0,JAC,J2 1.4 JET Flex 16V 5p Mec,2016,Gasolina,080012-0,abril de 2022 ,G
7,29098.0,JAC,J2 1.4 JET Flex 16V 5p Mec,2015,Gasolina,080012-0,abril de 2022 ,G
8,29888.0,JAC,J2 1.4 JET Flex 16V 5p Mec,2016,Gasolina,080012-0,março de 2022 ,G
9,28233.0,JAC,J2 1.4 JET Flex 16V 5p Mec,2015,Gasolina,080012-0,março de 2022 ,G
10,28492.0,JAC,J2 1.4 JET Flex 16V 5p Mec,2016,Gasolina,080012-0,fevereiro de 2022 ,G
11,27561.0,JAC,J2 1.4 JET Flex 16V 5p Mec,2015,Gasolina,080012-0,fevereiro de 2022 ,G
12,28824.0,JAC,J2 1.4 JET Flex 16V 5p Mec,2016,Gasolina,080012-0,janeiro de 2022 ,G
13,27128.0,JAC,J2 1.4 JET Flex 16V 5p Mec,2015,Gasolina,080012-0,janeiro de 2022 ,G
14,29383.0,JAC,J2 1.4 JET Flex 16V 5p Mec,2016,Gasolina,080012-0,dezembro de 2021 ,G
15,27654.0,JAC,J2 1.4 JET Flex 16V 5p Mec,2015,Gasolina,080012-0,dezembro de 2021 ,G
16,29186.0,JAC,J2 1.4 JET Flex 16V 5p Mec,2016,Gasolina,080012-0,novembro de 2021 ,G
17,27389.0,JAC,J2 1.4 JET Flex 16V 5p Mec,2015,Gasolina,080012-0,novembro de 2021 ,G
18,29492.0,JAC,J2 1.4 JET Flex 16V 5p Mec,2016,Gasolina,080012-0,outubro de 2021 ,G
19,27295.0,JAC,J2 1.4 JET Flex 16V 5p Mec,2015,Gasolina,080012-0,outubro de 2021 ,G
20,29761.0,JAC,J2 1.4 JET Flex 16V 5p Mec,2016,Gasolina,080012-0,setembro de 2021 ,G
21,27359.0,JAC,J2 1.4 JET Flex 16V 5p Mec,2015,Gasolina,080012-0,setembro de 2021 ,G
22,30022.0,JAC,J2 1.4 JET Flex 16V 5p Mec,2016,Gasolina,080012-0,agosto de 2021 ,G
23,27106.0,JAC,J2 1.4 JET Flex 16V 5p Mec,2015,Gasolina,080012-0,agosto de 2021 ,G
0,29771.0,JAC,J3 1.4 16V 5p Mec.,2015,Gasolina,080001-5,julho de 2022 ,G
1,25780.0,JAC,J3 1.4 16V 5p Mec.,2014,Gasolina,080001-5,julho de 2022 ,G
2,21583.0,JAC,J3 1.4 16V 5p Mec.,2013,Gasolina,080001-5,julho de 2022 ,G
3,20235.0,JAC,J3 1.4 16V 5p Mec.,2012,Gasolina,080001-5,julho de 2022 ,G
4,17158.0,JAC,J3 1.4 16V 5p Mec.,2011,Gasolina,080001-5,julho de 2022 ,G
5,16649.0,JAC,J3 1.4 16V 5p Mec.,2010,Gasolina,080001-5,julho de 2022 ,G
6,30422.0,JAC,J3 1.4 16V 5p Mec.,2015,Gasolina,080001-5,junho de 2022 ,G
7,26724.0,JAC,J3 1.4 16V 5p Mec.,2014,Gasolina,080001-5,junho de 2022 ,G
8,22374.0,JAC,J3 1.4 16V 5p Mec.,2013,Gasolina,080001-5,junho de 2022 ,G
9,20976.0,JAC,J3 1.4 16V 5p Mec.,2012,Gasolina,080001-5,junho de 2022 ,G
10,17786.0,JAC,J3 1.4 16V 5p Mec.,2011,Gasolina,080001-5,junho de 2022 ,G
11,16700.0,JAC,J3 1.4 16V 5p Mec.,2010,Gasolina,080001-5,junho de 2022 ,G
12,31990.0,JAC,J3 1.4 16V 5p Mec.,2015,Gasolina,080001-5,maio de 2022 ,G
13,28101.0,JAC,J3 1.4 16V 5p Mec.,2014,Gasolina,080001-5,maio de 2022 ,G
14,23527.0,JAC,J3 1.4 16V 5p Mec.,2013,Gasolina,080001-5,maio de 2022 ,G
15,22057.0,JAC,J3 1.4 16V 5p Mec.,2012,Gasolina,080001-5,maio de 2022 ,G
16,18057.0,JAC,J3 1.4 16V 5p Mec.,2011,Gasolina,080001-5,maio de 2022 ,G
17,17561.0,JAC,J3 1.4 16V 5p Mec.,2010,Gasolina,080001-5,maio de 2022 ,G
18,31554.0,JAC,J3 1.4 16V 5p Mec.,2015,Gasolina,080001-5,abril de 2022 ,G
19,27471.0,JAC,J3 1.4 16V 5p Mec.,2014,Gasolina,080001-5,abril de 2022 ,G
20,22926.0,JAC,J3 1.4 16V 5p Mec.,2013,Gasolina,080001-5,abril de 2022 ,G
21,22196.0,JAC,J3 1.4 16V 5p Mec.,2012,Gasolina,080001-5,abril de 2022 ,G
22,18048.0,JAC,J3 1.4 16V 5p Mec.,2011,Gasolina,080001-5,abril de 2022 ,G
23,17552.0,JAC,J3 1.4 16V 5p Mec.,2010,Gasolina,080001-5,abril de 2022 ,G
24,30200.0,JAC,J3 1.4 16V 5p Mec.,2015,Gasolina,080001-5,março de 2022 ,G
25,27875.0,JAC,J3 1.4 16V 5p Mec.,2014,Gasolina,080001-5,março de 2022 ,G
26,24108.0,JAC,J3 1.4 16V 5p Mec.,2013,Gasolina,080001-5,março de 2022 ,G
27,22753.0,JAC,J3 1.4 16V 5p Mec.,2012,Gasolina,080001-5,março de 2022 ,G
28,18555.0,JAC,J3 1.4 16V 5p Mec.,2011,Gasolina,080001-5,março de 2022 ,G
29,17809.0,JAC,J3 1.4 16V 5p Mec.,2010,Gasolina,080001-5,março de 2022 ,G
30,29961.0,JAC,J3 1.4 16V 5p Mec.,2015,Gasolina,080001-5,fevereiro de 2022 ,G
31,26933.0,JAC,J3 1.4 16V 5p Mec.,2014,Gasolina,080001-5,fevereiro de 2022 ,G
32,23940.0,JAC,J3 1.4 16V 5p Mec.,2013,Gasolina,080001-5,fevereiro de 2022 ,G
33,23194.0,JAC,J3 1.4 16V 5p Mec.,2012,Gasolina,080001-5,fevereiro de 2022 ,G
34,18915.0,JAC,J3 1.4 16V 5p Mec.,2011,Gasolina,080001-5,fevereiro de 2022 ,G
35,18154.0,JAC,J3 1.4 16V 5p Mec.,2010,Gasolina,080001-5,fevereiro de 2022 ,G
36,29220.0,JAC,J3 1.4 16V 5p Mec.,2015,Gasolina,080001-5,janeiro de 2022 ,G
37,26721.0,JAC,J3 1.4 16V 5p Mec.,2014,Gasolina,080001-5,janeiro de 2022 ,G
38,24121.0,JAC,J3 1.4 16V 5p Mec.,2013,Gasolina,080001-5,janeiro de 2022 ,G
39,23185.0,JAC,J3 1.4 16V 5p Mec.,2012,Gasolina,080001-5,janeiro de 2022 ,G
40,18435.0,JAC,J3 1.4 16V 5p Mec.,2011,Gasolina,080001-5,janeiro de 2022 ,G
41,17859.0,JAC,J3 1.4 16V 5p Mec.,2010,Gasolina,080001-5,janeiro de 2022 ,G
42,29036.0,JAC,J3 1.4 16V 5p Mec.,2015,Gasolina,080001-5,dezembro de 2021 ,G
43,27239.0,JAC,J3 1.4 16V 5p Mec.,2014,Gasolina,080001-5,dezembro de 2021 ,G
44,23276.0,JAC,J3 1.4 16V 5p Mec.,2013,Gasolina,080001-5,dezembro de 2021 ,G
45,21873.0,JAC,J3 1.4 16V 5p Mec.,2012,Gasolina,080001-5,dezembro de 2021 ,G
46,18171.0,JAC,J3 1.4 16V 5p Mec.,2011,Gasolina,080001-5,dezembro de 2021 ,G
47,17603.0,JAC,J3 1.4 16V 5p Mec.,2010,Gasolina,080001-5,dezembro de 2021 ,G
48,28882.0,JAC,J3 1.4 16V 5p Mec.,2015,Gasolina,080001-5,novembro de 2021 ,G
49,27072.0,JAC,J3 1.4 16V 5p Mec.,2014,Gasolina,080001-5,novembro de 2021 ,G
50,23115.0,JAC,J3 1.4 16V 5p Mec.,2013,Gasolina,080001-5,novembro de 2021 ,G
51,21692.0,JAC,J3 1.4 16V 5p Mec.,2012,Gasolina,080001-5,novembro de 2021 ,G
52,17859.0,JAC,J3 1.4 16V 5p Mec.,2011,Gasolina,080001-5,novembro de 2021 ,G
53,17301.0,JAC,J3 1.4 16V 5p Mec.,2010,Gasolina,080001-5,novembro de 2021 ,G
54,29132.0,JAC,J3 1.4 16V 5p Mec.,2015,Gasolina,080001-5,outubro de 2021 ,G
55,26868.0,JAC,J3 1.4 16V 5p Mec.,2014,Gasolina,080001-5,outubro de 2021 ,G
56,22914.0,JAC,J3 1.4 16V 5p Mec.,2013,Gasolina,080001-5,outubro de 2021 ,G
57,21428.0,JAC,J3 1.4 16V 5p Mec.,2012,Gasolina,080001-5,outubro de 2021 ,G
58,17512.0,JAC,J3 1.4 16V 5p Mec.,2011,Gasolina,080001-5,outubro de 2021 ,G
59,16973.0,JAC,J3 1.4 16V 5p Mec.,2010,Gasolina,080001-5,outubro de 2021 ,G
60,28907.0,JAC,J3 1.4 16V 5p Mec.,2015,Gasolina,080001-5,setembro de 2021 ,G
61,26739.0,JAC,J3 1.4 16V 5p Mec.,2014,Gasolina,080001-5,setembro de 2021 ,G
62,22619.0,JAC,J3 1.4 16V 5p Mec.,2013,Gasolina,080001-5,setembro de 2021 ,G
63,21172.0,JAC,J3 1.4 16V 5p Mec.,2012,Gasolina,080001-5,setembro de 2021 ,G
64,17458.0,JAC,J3 1.4 16V 5p Mec.,2011,Gasolina,080001-5,setembro de 2021 ,G
65,16013.0,JAC,J3 1.4 16V 5p Mec.,2010,Gasolina,080001-5,setembro de 2021 ,G
66,28631.0,JAC,J3 1.4 16V 5p Mec.,2015,Gasolina,080001-5,agosto de 2021 ,G
67,26290.0,JAC,J3 1.4 16V 5p Mec.,2014,Gasolina,080001-5,agosto de 2021 ,G
68,22573.0,JAC,J3 1.4 16V 5p Mec.,2013,Gasolina,080001-5,agosto de 2021 ,G
69,20589.0,JAC,J3 1.4 16V 5p Mec.,2012,Gasolina,080001-5,agosto de 2021 ,G
70,17264.0,JAC,J3 1.4 16V 5p Mec.,2011,Gasolina,080001-5,agosto de 2021 ,G
71,14664.0,JAC,J3 1.4 16V 5p Mec.,2010,Gasolina,080001-5,agosto de 2021 ,G
0,18998.0,JAC,J3 Brasil 1.4 16V 5p Mec.,2012,Gasolina,080004-0,julho de 2022 ,G
1,19694.0,JAC,J3 Brasil 1.4 16V 5p Mec.,2012,Gasolina,080004-0,junho de 2022 ,G
2,20709.0,JAC,J3 Brasil 1.4 16V 5p Mec.,2012,Gasolina,080004-0,maio de 2022 ,G
3,19742.0,JAC,J3 Brasil 1.4 16V 5p Mec.,2012,Gasolina,080004-0,abril de 2022 ,G
4,19815.0,JAC,J3 Brasil 1.4 16V 5p Mec.,2012,Gasolina,080004-0,março de 2022 ,G
5,20199.0,JAC,J3 Brasil 1.4 16V 5p Mec.,2012,Gasolina,080004-0,fevereiro de 2022 ,G
6,20333.0,JAC,J3 Brasil 1.4 16V 5p Mec.,2012,Gasolina,080004-0,janeiro de 2022 ,G
7,20199.0,JAC,J3 Brasil 1.4 16V 5p Mec.,2012,Gasolina,080004-0,dezembro de 2021 ,G
8,19837.0,JAC,J3 Brasil 1.4 16V 5p Mec.,2012,Gasolina,080004-0,novembro de 2021 ,G
9,19890.0,JAC,J3 Brasil 1.4 16V 5p Mec.,2012,Gasolina,080004-0,outubro de 2021 ,G
10,19609.0,JAC,J3 Brasil 1.4 16V 5p Mec.,2012,Gasolina,080004-0,setembro de 2021 ,G
11,18886.0,JAC,J3 Brasil 1.4 16V 5p Mec.,2012,Gasolina,080004-0,agosto de 2021 ,G
0,29623.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2015,Gasolina,080008-2,julho de 2022 ,G
1,27771.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2014,Gasolina,080008-2,julho de 2022 ,G
2,25212.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2013,Gasolina,080008-2,julho de 2022 ,G
3,29978.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2015,Gasolina,080008-2,junho de 2022 ,G
4,28788.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2014,Gasolina,080008-2,junho de 2022 ,G
5,24362.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2013,Gasolina,080008-2,junho de 2022 ,G
6,30738.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2015,Gasolina,080008-2,maio de 2022 ,G
7,29894.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2014,Gasolina,080008-2,maio de 2022 ,G
8,24649.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2013,Gasolina,080008-2,maio de 2022 ,G
9,30757.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2015,Gasolina,080008-2,abril de 2022 ,G
10,29913.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2014,Gasolina,080008-2,abril de 2022 ,G
11,25920.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2013,Gasolina,080008-2,abril de 2022 ,G
12,31143.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2015,Gasolina,080008-2,março de 2022 ,G
13,29808.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2014,Gasolina,080008-2,março de 2022 ,G
14,25700.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2013,Gasolina,080008-2,março de 2022 ,G
15,31369.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2015,Gasolina,080008-2,fevereiro de 2022 ,G
16,30386.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2014,Gasolina,080008-2,fevereiro de 2022 ,G
17,25894.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2013,Gasolina,080008-2,fevereiro de 2022 ,G
18,31356.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2015,Gasolina,080008-2,janeiro de 2022 ,G
19,30376.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2014,Gasolina,080008-2,janeiro de 2022 ,G
20,25610.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2013,Gasolina,080008-2,janeiro de 2022 ,G
21,30690.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2015,Gasolina,080008-2,dezembro de 2021 ,G
22,29141.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2014,Gasolina,080008-2,dezembro de 2021 ,G
23,25919.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2013,Gasolina,080008-2,dezembro de 2021 ,G
24,30661.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2015,Gasolina,080008-2,novembro de 2021 ,G
25,29027.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2014,Gasolina,080008-2,novembro de 2021 ,G
26,25899.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2013,Gasolina,080008-2,novembro de 2021 ,G
27,30723.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2015,Gasolina,080008-2,outubro de 2021 ,G
28,28847.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2014,Gasolina,080008-2,outubro de 2021 ,G
29,25874.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2013,Gasolina,080008-2,outubro de 2021 ,G
30,30637.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2015,Gasolina,080008-2,setembro de 2021 ,G
31,28726.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2014,Gasolina,080008-2,setembro de 2021 ,G
32,25841.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2013,Gasolina,080008-2,setembro de 2021 ,G
33,30367.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2015,Gasolina,080008-2,agosto de 2021 ,G
34,28094.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2014,Gasolina,080008-2,agosto de 2021 ,G
35,25494.0,JAC,J3 S 1.5 JET Flex 16V VVT 5p,2013,Gasolina,080008-2,agosto de 2021 ,G
0,30770.0,JAC,J3 S turin 1.5 JET Flex 16V 4p Mec.,2015,Gasolina,080011-2,julho de 2022 ,G
1,28387.0,JAC,J3 S turin 1.5 JET Flex 16V 4p Mec.,2014,Gasolina,080011-2,julho de 2022 ,G
2,31330.0,JAC,J3 S turin 1.5 JET Flex 16V 4p Mec.,2015,Gasolina,080011-2,junho de 2022 ,G
3,28897.0,JAC,J3 S turin 1.5 JET Flex 16V 4p Mec.,2014,Gasolina,080011-2,junho de 2022 ,G
4,32945.0,JAC,J3 S turin 1.5 JET Flex 16V 4p Mec.,2015,Gasolina,080011-2,maio de 2022 ,G
5,29872.0,JAC,J3 S turin 1.5 JET Flex 16V 4p Mec.,2014,Gasolina,080011-2,maio de 2022 ,G
6,31963.0,JAC,J3 S turin 1.5 JET Flex 16V 4p Mec.,2015,Gasolina,080011-2,abril de 2022 ,G
7,28477.0,JAC,J3 S turin 1.5 JET Flex 16V 4p Mec.,2014,Gasolina,080011-2,abril de 2022 ,G
8,32853.0,JAC,J3 S turin 1.5 JET Flex 16V 4p Mec.,2015,Gasolina,080011-2,março de 2022 ,G
9,29945.0,JAC,J3 S turin 1.5 JET Flex 16V 4p Mec.,2014,Gasolina,080011-2,março de 2022 ,G
10,32098.0,JAC,J3 S turin 1.5 JET Flex 16V 4p Mec.,2015,Gasolina,080011-2,fevereiro de 2022 ,G
11,30525.0,JAC,J3 S turin 1.5 JET Flex 16V 4p Mec.,2014,Gasolina,080011-2,fevereiro de 2022 ,G
12,31166.0,JAC,J3 S turin 1.5 JET Flex 16V 4p Mec.,2015,Gasolina,080011-2,janeiro de 2022 ,G
13,29967.0,JAC,J3 S turin 1.5 JET Flex 16V 4p Mec.,2014,Gasolina,080011-2,janeiro de 2022 ,G
14,31770.0,JAC,J3 S turin 1.5 JET Flex 16V 4p Mec.,2015,Gasolina,080011-2,dezembro de 2021 ,G
15,30548.0,JAC,J3 S turin 1.5 JET Flex 16V 4p Mec.,2014,Gasolina,080011-2,dezembro de 2021 ,G
16,31702.0,JAC,J3 S turin 1.5 JET Flex 16V 4p Mec.,2015,Gasolina,080011-2,novembro de 2021 ,G
17,30136.0,JAC,J3 S turin 1.5 JET Flex 16V 4p Mec.,2014,Gasolina,080011-2,novembro de 2021 ,G
18,31497.0,JAC,J3 S turin 1.5 JET Flex 16V 4p Mec.,2015,Gasolina,080011-2,outubro de 2021 ,G
19,30160.0,JAC,J3 S turin 1.5 JET Flex 16V 4p Mec.,2014,Gasolina,080011-2,outubro de 2021 ,G
20,31397.0,JAC,J3 S turin 1.5 JET Flex 16V 4p Mec.,2015,Gasolina,080011-2,setembro de 2021 ,G
21,30416.0,JAC,J3 S turin 1.5 JET Flex 16V 4p Mec.,2014,Gasolina,080011-2,setembro de 2021 ,G
22,30893.0,JAC,J3 S turin 1.5 JET Flex 16V 4p Mec.,2015,Gasolina,080011-2,agosto de 2021 ,G
23,29928.0,JAC,J3 S turin 1.5 JET Flex 16V 4p Mec.,2014,Gasolina,080011-2,agosto de 2021 ,G
0,33227.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2015,Gasolina,080002-3,julho de 2022 ,G
1,27003.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2014,Gasolina,080002-3,julho de 2022 ,G
2,22677.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2013,Gasolina,080002-3,julho de 2022 ,G
3,20930.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2012,Gasolina,080002-3,julho de 2022 ,G
4,18854.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2011,Gasolina,080002-3,julho de 2022 ,G
5,18119.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2010,Gasolina,080002-3,julho de 2022 ,G
6,34443.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2015,Gasolina,080002-3,junho de 2022 ,G
7,27992.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2014,Gasolina,080002-3,junho de 2022 ,G
8,23225.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2013,Gasolina,080002-3,junho de 2022 ,G
9,21426.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2012,Gasolina,080002-3,junho de 2022 ,G
10,18688.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2011,Gasolina,080002-3,junho de 2022 ,G
11,18174.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2010,Gasolina,080002-3,junho de 2022 ,G
12,34170.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2015,Gasolina,080002-3,maio de 2022 ,G
13,29435.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2014,Gasolina,080002-3,maio de 2022 ,G
14,24422.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2013,Gasolina,080002-3,maio de 2022 ,G
15,22530.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2012,Gasolina,080002-3,maio de 2022 ,G
16,18738.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2011,Gasolina,080002-3,maio de 2022 ,G
17,18223.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2010,Gasolina,080002-3,maio de 2022 ,G
18,33899.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2015,Gasolina,080002-3,abril de 2022 ,G
19,28776.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2014,Gasolina,080002-3,abril de 2022 ,G
20,23798.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2013,Gasolina,080002-3,abril de 2022 ,G
21,22672.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2012,Gasolina,080002-3,abril de 2022 ,G
22,19137.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2011,Gasolina,080002-3,abril de 2022 ,G
23,18611.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2010,Gasolina,080002-3,abril de 2022 ,G
24,32445.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2015,Gasolina,080002-3,março de 2022 ,G
25,28595.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2014,Gasolina,080002-3,março de 2022 ,G
26,24658.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2013,Gasolina,080002-3,março de 2022 ,G
27,23241.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2012,Gasolina,080002-3,março de 2022 ,G
28,19838.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2011,Gasolina,080002-3,março de 2022 ,G
29,18731.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2010,Gasolina,080002-3,março de 2022 ,G
30,32293.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2015,Gasolina,080002-3,fevereiro de 2022 ,G
31,27473.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2014,Gasolina,080002-3,fevereiro de 2022 ,G
32,25136.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2013,Gasolina,080002-3,fevereiro de 2022 ,G
33,23692.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2012,Gasolina,080002-3,fevereiro de 2022 ,G
34,20223.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2011,Gasolina,080002-3,fevereiro de 2022 ,G
35,18583.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2010,Gasolina,080002-3,fevereiro de 2022 ,G
36,32534.0,JAC,J3 turin Sedan 1.4 16V 4p Mec.,2015,Gasolina,080002-3,janeiro de 2022 ,G
